"name","is_subjective","text"
9264,1,"a winning piece of work filled with love for the movies of the 1960s . "
9265,0,"chicago's newspapers love the nitty-gritty and velma is at the top of the headlines . "
9266,0,"it is a dark time for the resistance and skynet is on the verge of going online , the events of the last movie has changed nothing and john must now battle a new terminator called the t-x . "
9267,1,"this comic gem is as delightful as it is derivative . "
9268,1,"there's a sweetness to it that's disarming and diverting -- mostly thanks to performances of slater , richard dreyfuss as his partner in crime , and portia di rossi as dreyfuss' daughter . "
9269,1,"meyjes' provocative film might be called an example of the haphazardness of evil . "
9270,0,"oscar is certain that he could be a better mate to eve than his work-obsessed father . "
9271,1,"the characters are never more than sketches . . . which leaves any true emotional connection or identification frustratingly out of reach . "
9272,0,"his unemployment and the fact that there is no woman in the house to care for the children , evelyn , noel and brendan , make it clear to the authorities that his is an untenable situation . "
9273,0,"a wedding is arranged and cassandra is left on the sidelines as everyone around her is drawn into a maelstrom of interconnected relationships . "
9274,1,"sure , there are flaws , but the moments that do things properly see the screen burst with confidence , rhythm , heat and pizzazz . "
9276,1,"despite the film's bizarre developments , hoffman keeps us riveted with every painful nuance , unexpected flashes of dark comedy and the character's gripping humanity . "
9277,1,"on its own , it's not very interesting . as a remake , it's a pale imitation . "
9279,0,"armed with a bag of money and mysterious martial arts skills , with marie by his side , bourne scours paris for clues about his identity and past life . . . "
9280,1,"the title not only describes its main characters , but the lazy people behind the camera as well . "
9281,1,"a lyrical if sluggish excursion set in war-torn iranian kurdistan . "
9282,1,"that death is merely a transition is a common tenet in the world's religions . this deeply spiritual film taps into the meaning and consolation in afterlife communications . "
9283,1,"a highly spirited , imaginative kid's movie that broaches neo-augustinian theology : is god stuck in heaven because he's afraid of his best-known creation ? "
9285,0,"a "" film poem "" which is a 2002 updated version of the famous 1936 general post office film 'night mail ( 1936 ) ' . "
9286,1,"only those most addicted to film violence in all its forms will find anything here to appreciate . "
9288,1,"a standard police-oriented drama that , were it not for de niro's participation , would have likely wound up a tnt original . "
9290,0,"once while beating up one of his foes , he sees komal ( aishwarya rai ) and is so smitten by her beauty that he starts visualizing her wherever he goes and in whatever he does . "
9291,1,"were dylan thomas alive to witness first-time director ethan hawke's strained chelsea walls , he might have been tempted to change his landmark poem to , 'do not go gentle into that good theatre . '"
9293,1,"dozens of moments catch you up and take your breath away . "
9295,1,"enjoy it for what it is ; you can hate yourself later . "
9296,1,"high crimes works to keep us involved and make us care . "
9298,1,"a poky and pseudo-serious exercise in sham actor workshops and an affected malaise . "
9299,0,"the story is set against a relationship that forms between a runaway american teenage boy and a brazilian teenage girl who meet in the drug and gang controlled slums of rio de janeiro . "
9300,0,"what if fate intervened and hitler was forced into hiding in post-war london ? "
9301,0,"a turkish fortune-teller predicts that the girl will convalesce if somebody sacrifices his life for her . "
9302,0,"after their relationship falters , shane begins to think he might be unlucky and turns to gambling as an outlet for his obsession . "
9303,1,"broomfield reveals an ironic manifestation of institutionalized slavery that ties a black-owned record label with a white-empowered police force . "
9304,1,"in the end , the film is less the cheap thriller you'd expect than it is a fairly revealing study of its two main characters — damaged-goods people whose orbits will inevitably and dangerously collide . "
9305,1,"at once subtle and visceral , the film never succumbs to the trap of the maudlin or tearful , offering instead with its unflinching gaze a measure of faith in the future . "
9306,0,"it's valentines day , sweets are currency , and new yorkers can't seem to get enough of their favorite moses donuts . "
