"name","is_positive","text"
4066,0,"( jessica biel ) -- is so far out of his league that he probably shouldn't even bother ."
4067,0,"this suspect , however , turns up strangled and drowned halfway through the film : an obvious plot fault ."
4068,1,"critique : astounding movie packed with non-stop action , stunts galore , an interesting story line , great one-liners , a solid cast , a catchy musical score , and all the fun and adventure that you could squeeze into a two-hour thrill ride ."
4069,1,""" 
this strange group plunges into the woods , where they begin to argue about their different approaches to the experience ."
4070,1,"the casting for this movie seems influenced by divine inspiration - humphrey bogart , most legendary actor in the history of cinema , is one of the rare character actors who elevated his persona to the star status ."
4072,1,"and , of course , sweetback does escape , and the screen fills with the message : "" watch out !"
4073,1,"there are moments that will make your sick , which are probably best forgotten , but overall mike myers has redefined what it means to be an international spy and leading man . 
"
4074,0,"and as for making chow shoot like a cop , well that's damned unforgiveable ."
4075,0,"here goes : 
movie : anaconda rydain's bottom line : wait for it to come on usa up all night ."
4076,0,"their marriage isn't going well -- emily resents steven's controlling instincts , and , as a form of rebellion , she is having an affair with a penniless painter , david shaw ( viggo mortensen ) ."
4077,1,"a great movie with an even cooler ending , this film will likely be remembered as one of the better thrillers of the year ."
4079,0,"it has nothing worth recommending therefore i really can't recommend this movie ."
4080,1,"directors chris buck and kevin lima have applied a breathtaking 3-d element to the movement of the athletic title character , and the fast-paced editing is absolutely a marvel ."
4081,1,"building a strong foundation is important to all forms of media , without which , what is there to build on ?"
4082,0,"the only aspect of the movie that actually works is the budding relationship between danza and the dead woman's sister ."
4084,1,"the wardens become prisoners and the civilians like wayne gayle and his producer follow the leader , no matter who it is ."
4085,1,"packed with great acting and great characters , rounders is a full house ."
4086,0,"of the two , i had heard that dante's peak was the better film , so i decided to check it out when it was released on video ."
4087,1,"those plots were also responsible for few very successful 1970s thrillers , and one of them , zinnemman's the day of the jackal , is now considered a classic in that genre ."
4088,1,"to the sound of sweeping violins gay tells anthony that he must get mrs ."
4089,0,"here she must realize that the only thing that can save her is her is redemption , willpower and commitment ."
4090,0,"she spends most of the movie putting the moves on her favorite customer , a gay guy ."
4091,0,"what does anna and the king in is its inability to involve the viewer in its characters and situations ."
4092,1,"as with most films by albert brooks , "" real life "" was funny , but absurd ."
4093,1,"it may be computer-animated , and it may have sappy music , but it's downright touching ."
4095,1,"costner's nameless character , a wandering actor , rides in from the vast wasteland and is soon shanghaied into the service of general bethlehem ( will patton ) , a former copy-machine salesman turned bandit king ."
4096,1,"then , it was going to be "" you too can believe wood sprites can fly "" ."
4097,0,"however , if you answered "" b "" , prepare to enjoy a film made with idiots like you in mind !"
4098,1,"then we have the quest for gratification through visual means by most of the same people , including those who sit watching exotica ."
4100,1,"he wears a hooded sweatshirt , which he often pulls over his head , giving him a monk-like appearance ."
4101,0,"harmon and janet krajeski ) decide they need medical help so they enlist the aid of dr ."
4102,0,"paul walker , the strapping quarterback from `varsity blues' , is bland but passable as caleb mandrake - the judge's son ."
4103,1,"the script makes many points about society in america today , and isn't afraid to make any bold statements about what is a flawed system ."
4105,1,"( his hero is peter paul rubens , the great flemish painter of the 17th century ."
4106,1,"the film occasionally becomes so bogged down with misdirection that you can sense it straining at the seams to try and drop red herrings left and right at the expense of its thriller elements ."
